Date,Open,High,Low,Close,Volume
2016-11-08,10.8675,11.04028,10.8,10.8826,12541.10274
2016-11-09,10.87852,10.87857,10.20222,10.6929,17351.03694
2016-11-10,10.7026,10.72307,10.5,10.50006,3772.520843
2016-11-11,10.5,10.61236,10.26001,10.26489,7262.408292
2016-11-12,10.28111,10.36544,9.56002,9.75,15542.24549
2016-11-13,9.8685,10.3726,9.78771,10.12356,11547.41393
2016-11-14,10.08896,10.16999,9.84,10.03473,9119.39446
2016-11-15,9.90527,10.3726,9.84997,10.15551,10637.9793
2016-11-16,10.23829,10.37029,9.9002,10.04,10987.83868
2016-11-17,10.01126,10.21859,9.9,9.92045,8150.430328
2016-11-18,9.9725,10.0629,9.40036,9.48026,15744.83632
2016-11-19,9.48001,9.77323,9.48,9.7377,7211.640186
2016-11-20,9.66704,9.72577,9.5,9.5,5467.639284
2016-11-21,9.50836,9.66999,9.49032,9.64298,3626.296221
2016-11-22,9.61,10.3,9.53188,9.88088,12340.54336
2016-11-23,9.93,9.93496,9.70083,9.80434,4621.332131
2016-11-24,9.73745,9.78729,8.67149,9.20754,26528.6542
2016-11-25,9.2173,9.78879,9.18999,9.41057,8470.027482
2016-11-26,9.4014,9.53569,9.25012,9.2901,2039.594986
2016-11-27,9.30028,9.31223,8.6,8.99205,20322.97786
2016-11-28,8.92498,9.04919,8.45,8.67695,9931.91979
2016-11-29,8.6759,8.6965,7.8,8.14285,37291.82189
2016-11-30,8.12149,8.69904,8.00005,8.55384,28968.99447
2016-12-01,8.55,8.67992,8.21146,8.40341,10301.7774
2016-12-02,8.39,8.39,7.36083,7.6439,33273.67551
2016-12-03,7.74899,8.14033,7.50001,7.82738,17166.07517
2016-12-04,7.82735,7.9,7.35019,7.36101,8117.687472
2016-12-05,7.35,7.65,6.55152,6.7756,22425.26314
2016-12-06,6.7691,7.89879,5.92005,7.75812,84088.11103
2016-12-07,7.76531,8.57449,7.27152,8.3242,40276.22785
2016-12-08,8.35,8.89934,8.19899,8.19899,49086.79792
2016-12-09,8.19899,8.6499,8,8.35578,43988.82886
2016-12-10,8.36022,8.65999,8.01,8.15,25273.31584
2016-12-11,8.11331,8.27149,8.07963,8.22757,7119.610237
2016-12-12,8.2297,8.6,8.13379,8.52,30918.59042
2016-12-13,8.52,8.52019,8.25673,8.3943,13815.26753
2016-12-14,8.4513,8.5,8.196,8.21262,15575.95041
2016-12-15,8.23,8.33,7.72993,7.75679,42856.84939
2016-12-16,7.84552,7.94999,7.75013,7.81734,11656.9343
2016-12-17,7.84157,7.94899,7.50347,7.88,19998.79661
2016-12-18,7.86,7.96869,7.74302,7.8803,22023.59742
2016-12-19,7.88031,7.89845,7.58,7.61649,16120.36168
2016-12-20,7.61821,7.77469,7.5205,7.66632,14511.39413
2016-12-21,7.69415,7.98554,7.60004,7.82815,24478.00815
2016-12-22,7.85,7.86001,7.50998,7.57487,36663.29577
2016-12-23,7.55,7.67,7.10546,7.13321,37685.30663
2016-12-24,7.12261,7.49495,7.11228,7.26,11847.85573
2016-12-25,7.26,7.319,7.1544,7.1544,6175.302626
2016-12-26,7.1544,7.29999,7.01012,7.25649,9535.684731
2016-12-27,7.25649,7.33573,7.07137,7.20999,9585.85886
2016-12-28,7.12238,7.73443,7.04,7.5484,42148.79752
2016-12-29,7.57997,8.5624,7.57997,8.3639,109536.3775
2016-12-30,8.33455,8.49927,8.02121,8.20027,38962.76006
2016-12-31,8.14884,8.21477,7.94881,8.07,18695.75868
2017-01-01,8.09999,8.561,8.05109,8.1995,29541.06098
2017-01-02,8.1995,8.475,8.1,8.3965,21946.76205
2017-01-03,8.3678,10.09948,8.25668,9.5669,71501.95027
2017-01-04,9.63,11.12499,9.42001,11.02,117092.3877
2017-01-05,11.02,11.63786,9.1,10.31859,186143.0762
2017-01-06,10.1969,10.5,9.5,10.15915,80641.44786
2017-01-07,10.14618,10.18403,9.54024,9.871,24183.78064
2017-01-08,9.76164,10.47,9.76164,10.27581,28248.73017
2017-01-09,10.30282,10.84499,10.10007,10.4014,29018.71216
2017-01-10,10.40139,10.7069,10.20136,10.51713,37435.71536
2017-01-11,10.5146,10.686,9.6,9.7998,72871.26876
2017-01-12,9.70501,10.18991,9.16101,9.75,45469.09627
2017-01-13,9.7008,9.85858,9.40083,9.7978,16034.2666
2017-01-14,9.79999,9.89999,9.60162,9.60165,5109.814971
2017-01-15,9.6658,9.8823,9.66065,9.79079,4696.390469
2017-01-16,9.76,9.87164,9.59111,9.6081,6762.385722
2017-01-17,9.61999,10.688,9.61,10.23208,40357.19325
2017-01-18,10.344,10.5,9.9,10.35,46755.34718
2017-01-19,10.34624,10.6,10.2,10.44988,23333.86987
2017-01-20,10.421,10.79221,10.25,10.62001,28205.82148
2017-01-21,10.65,11,10.57079,10.92204,20455.99328
2017-01-22,10.92154,11,10.5393,10.78807,16363.37577
2017-01-23,10.671,11.1971,10.6148,10.80851,24204.45693
2017-01-24,10.77942,10.77973,10.45063,10.5,16988.98674
2017-01-25,10.60643,10.667,10.41046,10.50829,12954.78537
2017-01-26,10.5138,10.691,10.44092,10.54,9977.919422
2017-01-27,10.51784,10.6532,10.38,10.58636,22735.9317
2017-01-28,10.5741,10.59996,10.4,10.5254,6203.945588
2017-01-29,10.52,10.54819,10.40754,10.43361,2087.559577
2017-01-30,10.46999,10.72889,10.42001,10.43574,15638.81043
2017-01-31,10.56,10.77419,10.49314,10.66911,12638.62022
2017-02-01,10.75997,10.7999,10.5279,10.59066,23171.47119
2017-02-02,10.6548,10.8596,10.56206,10.7705,12651.58883
2017-02-03,10.7705,10.98073,10.56124,10.98073,23956.94007
2017-02-04,10.99745,11.46718,10.99745,11.34979,32943.5091
2017-02-05,11.3437,11.37499,11.14,11.25399,8013.223795
2017-02-06,11.217,11.35719,11.17423,11.3,9875.161799
2017-02-07,11.27834,11.54298,11.278,11.43001,17204.18726
2017-02-08,11.45,11.54367,11.106,11.39262,20674.15223
2017-02-09,11.38878,11.5,10.4893,10.93949,57808.80626
2017-02-10,10.93886,11.4078,10.804,11.3495,22975.73589
2017-02-11,11.34999,11.4455,11.25,11.41999,26778.61806
2017-02-12,11.38949,11.3993,11.24821,11.3649,9775.386162
2017-02-13,11.38991,11.39,11.15677,11.31341,10844.38165
2017-02-14,11.4,13.58998,11.38173,13.1847,116846.6495
2017-02-15,13.03951,13.171,12.60343,12.99848,50066.25209
2017-02-16,12.98001,13.02928,12.49,12.9,57710.50405
2017-02-17,12.9,12.91,12.66963,12.70031,16059.45331
2017-02-18,12.70152,12.90998,12.70002,12.8,9690.326689
2017-02-19,12.83904,12.89,12.69,12.80999,5570.168815
2017-02-20,12.7813,12.91,12.43,12.47,22892.21899
2017-02-21,12.43,12.84022,12.2288,12.78238,25369.65034
2017-02-22,12.7305,12.79998,12.62623,12.69549,16677.93544
2017-02-23,12.6272,13.3,12.6272,13.09401,30950.59584
2017-02-24,13.19998,13.3,12.56,13.03808,45688.94453
2017-02-25,13.1,13.75,13.00003,13.5717,32644.97901
2017-02-26,13.41022,14.46989,13.33035,14.44,81710.08555
2017-02-27,14.478,15.73988,14.25,15.37071,58114.61758
2017-02-28,15.37532,16.06055,15.01231,15.63,142838.3865
2017-03-01,15.62999,17.3,15.45281,17.3,83880.22525
2017-03-02,17.3,19.23,16.05,18.9871,170852.3872
2017-03-03,18.98,20.49,16.75,19.11001,182909.9188
2017-03-04,19.36785,19.9,18.35273,18.58567,45644.34495
2017-03-05,18.45003,19.47037,17.9,19.03258,41409.43197
2017-03-06,19.05001,20,18.8,19.5,47203.76571
2017-03-07,19.38962,19.78522,18.35001,18.82279,69146.41333
2017-03-08,18.63486,18.72,16.4,16.4,80599.00994
2017-03-09,16.40001,17.99,15.56,17.59999,108947.578
2017-03-10,17.59998,19.75847,15.9,19.25,172527.112
2017-03-11,19.24993,21.39997,18.65007,21.28997,116906.8826
2017-03-12,21.24999,23.398,20.9999,23.30013,122275.0276
2017-03-13,23.31,30.67504,23.16007,28.19957,290932.8004
2017-03-14,28.19997,29.83,26.401,28.37047,97315.21034
2017-03-15,28.37245,34.87775,28.00021,34.75,170932.3767
2017-03-16,34.74999,45,33.1789,44.7499,329627.1863
2017-03-17,44.86976,51.9,33.1,42.52908,269649.7779
2017-03-18,42.52957,43.99995,30.30025,33.202,178213.1237
2017-03-19,33.49975,44.96982,32.51373,42.36041,134598.9584
2017-03-20,42.36109,44.74,40.21,41.89,69401.55619
2017-03-21,41.89003,43.19823,41.02229,42.48308,46211.50619
2017-03-22,42.00558,42.69665,37.6,41.24972,51561.52663
2017-03-23,41.2,44,40,42.70261,50996.64901
2017-03-24,42.71065,52.89999,42.52,51.99,134778.5568
2017-03-25,51.80011,52.56613,46.7,50,80981.19496
2017-03-26,49.99934,50.93841,47.90001,49.99999,38621.72888
2017-03-27,49.99218,51.202,48.05,48.71658,43230.14219
2017-03-28,48.83888,50.49999,48.11111,50.23688,54142.31249
2017-03-29,50.23639,53.97999,50,53.01498,83583.67269
2017-03-30,52.99999,54.97531,51.10001,51.89999,41012.29653
2017-03-31,51.75,51.75,46.60152,49.6975,73653.10985
2017-04-01,49.69,51.8,48.56928,50.6398,27022.11745
2017-04-02,50.62269,51.2713,47.38002,48.4995,45444.42632
2017-04-03,48.32507,48.4977,42.60848,44.11541,85803.79367
2017-04-04,43.79901,45.78866,41.18512,44.74849,63498.95514
2017-04-05,44.40987,47.18919,44.025,45.283,42079.01417
2017-04-06,45.25004,45.94929,41.01,43.4099,43109.9904
2017-04-07,43.251,44.8092,41.75001,42.24,16323.42494
2017-04-08,42.23455,45.79999,42.07233,44.33113,22752.79214
2017-04-09,44.30502,44.99963,43.21,43.93521,19699.5826
2017-04-10,43.80009,44.79949,42.1,43.7,22565.12289
2017-04-11,43.7,44.601,43.52,43.95189,11969.41119
2017-04-12,43.9366,47.94816,42.72,46.5019,41252.03922
2017-04-13,46.20117,50.961,46.19999,50.0923,57721.03481
2017-04-14,49.86001,50.0156,46.56381,47.33002,33513.98338
2017-04-15,47.83868,49.6,47.05008,49.3289,11848.51994
2017-04-16,48.75013,49,47.5,48.55612,5799.58827
2017-04-17,48.11168,48.98004,47.5,47.8,18665.18498
2017-04-18,47.80147,50.7348,47.61293,49.9084,36103.04602
2017-04-19,49.90853,50.44879,45.27637,48,28468.26727
2017-04-20,48.00001,49.55,47.25802,49.31,27363.73866
2017-04-21,49.3399,49.44998,48,48.20003,21812.29154
2017-04-22,48.20006,48.7465,47.5,48.20001,10995.34342
2017-04-23,48.20005,48.74,47.60001,48.50386,14106.38908
2017-04-24,48.68,50.34,48.40015,49.56132,29408.78768
2017-04-25,49.89998,50.48999,49.55001,49.9,23520.96119
2017-04-26,49.88999,54.2,49.80094,53.24,63425.66837
2017-04-27,52.99999,63.05572,52.01098,62.999,97947.61702
2017-04-28,62.59071,72.24583,61.12194,71.4986,107969.8186
2017-04-29,71.02015,72.444,66.31,68.775,51152.48517
2017-04-30,68.81881,78.67571,68.3423,78.367,53607.52438
2017-05-01,78.36667,81.3,70.00001,74.39977,126233.2232
2017-05-02,74.39001,77.99768,73.08669,76.541,50964.85343
2017-05-03,76.70988,81.3,75.23876,80.39984,61629.7169
2017-05-04,80.39947,94.97999,79.50001,94.39966,123785.3543
2017-05-05,94.39895,97,85.00002,89.8994,122464.752
2017-05-06,89.89871,93.78993,89.01234,92.80645,37145.91676
2017-05-07,92.8067,94.85985,26,87.4,161218.642
2017-05-08,87.4,91.8,70,87.08,107638.6929
2017-05-09,87.07988,88.499,73.15,86.97999,98849.19312
2017-05-10,86.70621,91.79955,85.5,88.40562,40442.2671
2017-05-11,88,90.25,86.50008,88.07932,33297.35235
2017-05-12,87.89942,90.25,84,84.8832,51139.70887
2017-05-13,84.90065,88.88,81.74761,88.1,34942.86784
2017-05-14,88.06949,90,85,88.33819,28753.39898
2017-05-15,88.76992,94.30994,87.99,90.87,50693.43478
2017-05-16,90.86928,92.78199,87.4,88.031,43430.9816
2017-05-17,88.38,89.34999,83.2322,87.70024,48460.77967
2017-05-18,87.95957,96.485,87.68411,96.08999,76898.00407
2017-05-19,96.08999,129.21999,95.99994,123,159288.5484
2017-05-20,123.4159,128.62075,119.56251,122.21001,72694.61144
2017-05-21,122.21001,145.87111,121.13931,145.25,91850.25117
2017-05-22,145.29998,175.71,133,155.6,189234.794
2017-05-23,155.6,172.79995,150.10008,166.94998,80117.97843
2017-05-24,166.98979,197.66502,166.00202,185.2399,109397.6467
2017-05-25,185.23998,207.55,160.09114,168.00011,135526.6335
2017-05-26,168,194.24999,142.23,158.49995,116016.0113
2017-05-27,159.06,166,110,151.61111,194963.1878
2017-05-28,151.61111,180,151.00048,168.28644,78633.2992
2017-05-29,168.28664,197.89499,160,193.30207,70050.1433
2017-05-30,193.03443,230.08,186,226.10699,143282.7047
2017-05-31,226.00102,235,206.41,228.5,130715.4044
2017-06-01,227.40051,234.57623,208.02,219.00102,116693.0696
2017-06-02,219.48722,227.98686,215.5,221.5376,50174.41035
2017-06-03,222.19799,226,219.0111,224.23315,28401.23148
2017-06-04,224.23335,249.99,223,245.351,86930.04978
2017-06-05,245.35041,249.69793,241,247.6,43068.37614
2017-06-06,247.17197,268.7,244.6,263.6,92629.57892
2017-06-07,263.6,264.99989,244.00001,256.18506,47255.59267
2017-06-08,255.81184,262,250,260.23792,39404.38848
2017-06-09,260.25474,279.93299,259.75,279.85015,49979.97276
2017-06-10,279.54996,340.44,279,326,98600.37675
2017-06-11,326,347.4411,304.89,333.09999,56209.65849
2017-06-12,333.76,404.98998,305,385,137627.4303
2017-06-13,384.99002,398,357,386.12764,65945.30245
2017-06-14,385.5,392.99999,322,347.23586,109009.4489
2017-06-15,344.50028,351.62998,265,345.987,207887.7033
2017-06-16,345.0001,361.31999,315.10002,354.16778,84472.80411
2017-06-17,353.5,369.9,341.956,368.9527,43410.66206
2017-06-18,368.9526,381.10999,339,349.5,59441.33407
2017-06-19,349.5,362.4995,345.96819,356.47989,38396.83185
2017-06-20,356.47979,365.987,306.99981,348.49999,72707.38812
2017-06-21,348.49998,353.12,288,324.47996,102715.1368
2017-06-22,324.47996,330,307.42305,321.60076,54172.72123
2017-06-23,321.60076,330.125,316.443,325.49642,32395.62947
2017-06-24,325.49636,329.78999,296,302.15,38621.16233
2017-06-25,302.98289,308.22939,250.022,276.8101,111570.5144
2017-06-26,276.81012,287,203,254.48989,233652.7273
2017-06-27,253.78769,284,208.75113,283.66,174891.1804
2017-06-28,282.40001,324.5,260,316.2,167410.7128
2017-06-29,316.2,323.9025,285,292.99946,101868.5781
2017-06-30,292.8,304.99898,267.5,280,91011.57686
2017-07-01,280.9999,281.83,250.56,256,109990.7637
2017-07-02,258.00047,294.75449,250,283.89,103508.8792
2017-07-03,283.50021,286.51364,271.00001,276.1,55551.07671
2017-07-04,276.10003,284.42598,262.11819,268.4,47307.98664
2017-07-05,268.4,277.45,253.81,266.3,72154.81634
2017-07-06,265.12,276,261.00001,266.48998,36971.87718
2017-07-07,266.48999,266.99997,236.50005,240.5,90065.27797
2017-07-08,240.8333,249,230.00002,245,93990.17904
2017-07-09,244.99999,250.76985,235,236.39999,34995.47334
2017-07-10,236.98,240.29999,186.00009,210,171399.9765
2017-07-11,209.00012,215.99,173.02,190.98997,271121.0193
2017-07-12,190.10043,229,180.5,223,175823.5348
2017-07-13,222.85375,227.09899,192.13,204.79751,117040.9519
2017-07-14,204.99941,206.78607,183.1111,197,120589.0007
2017-07-15,196.99999,199,168.6,168.6,136697.0474
2017-07-16,168.6,171.819,134.784,155.19999,341098.7841
2017-07-17,155.2,190,154,188.72,270741.612
2017-07-18,188.72,271.4,178,228,377439.6931
2017-07-19,228.1351,246,185.3,193.5,310891.9957
2017-07-20,193.5,237,193.00011,227.49002,265275.8327
2017-07-21,227.49002,239,209.85,216,119567.8071
2017-07-22,216,237,214.306,230.13475,50901.97433
2017-07-23,231.67595,235,220.12,229.85,56972.32996
2017-07-24,229.2,231.89994,224.02012,225.8,33939.97226
2017-07-25,225.38302,226.3801,191.71,204.89949,171127.1988
2017-07-26,204,209,193.21,202.21011,120956.8081
2017-07-27,202.22,205.59999,198.64196,203.09794,67772.52603
2017-07-28,203.0995,204.38997,188.46,191.5451,91892.96197
2017-07-29,191.98452,210.27791,177.8,207.14457,165056.7849
2017-07-30,207.14458,210.99998,195.8,198.4549,80403.04564
2017-07-31,198.45291,203,190.19,201.7777,65395.38755
2017-08-01,201.7777,237.65839,201.69,226.25,180880.8239
2017-08-02,226.2501,229.35785,215.50004,218.48999,81486.06202
2017-08-03,218.48999,227.99998,217.56202,225.4,65000.34637
2017-08-04,225.09235,228.6,220.5,222.50356,52959.56431
2017-08-05,222.50356,259.16478,221,253.5,130580.2278
2017-08-06,253.59998,274,253,265.67,97229.55016
2017-08-07,265.67,274.49998,258.35,269.8,79034.04956
2017-08-08,269.8,298.33,266.43,296.98,104903.3313
2017-08-09,296.98,316.92799,280.21,297.783,164700.8088
2017-08-10,297.97108,312.97,291,300.2,69735.6185
2017-08-11,300.21162,314.1,296.1,310,63618.62684
2017-08-12,310,320,303.7,309.5001,67193.46104
2017-08-13,309.6503,310.9995,288.3,298.00001,76588.89338
2017-08-14,297.99789,306.42099,294.00093,302.70301,46776.37064
2017-08-15,302.70301,302.70301,271.001,286.65014,69784.32488
2017-08-16,286.65207,304.39,280.9,302.258,47777.44912
2017-08-17,302.25826,311.69,297,300.79,45893.91099
2017-08-18,300.99968,306.49885,287.64213,293,54190.44646
2017-08-19,293,300.925,285.75,294.62949,38891.74855
2017-08-20,294.62949,299.59,290,299.44999,22879.058
2017-08-21,298.4958,345.99,296.10053,320.49992,111648.7617
2017-08-22,321.99578,330.99998,295.12346,314.52197,79379.15632
2017-08-23,314.87538,328,314.1797,317.31499,41849.49862
2017-08-24,317.31059,328,316,326.64999,30267.75747
2017-08-25,326.64999,339.661,325.02209,331.20507,42233.92447
2017-08-26,331.20514,335.5,326.2956,332.65,31189.38241
2017-08-27,332.65,347.85,331.86432,347.6,37873.65223
2017-08-28,347.6,349.86699,334.9356,347.54,56437.66582
2017-08-29,347.75,374.74998,346.3,371.99,77215.85443
2017-08-30,371.97,389.5,363.9899,383.5,60227.4909
2017-08-31,383.5,390,380.277,388.003,38251.82171
2017-09-01,388.649,395,387,390.006,48181.49413
2017-09-02,390.5,391,326.157,354.888,124715.7285
2017-09-03,354.888,372,338.001,354.999,70830.15484
2017-09-04,354.304,354.304,281.301,307.96,188502.2478
2017-09-05,307.007,329.99,284.07,322.98,101019.0557
2017-09-06,322.98,348.042,322.41,341.84,79314.51347
2017-09-07,341.59,342.51,325,337.96,54141.84925
2017-09-08,337.33,337.96,295.22,310.27,93485.65316
2017-09-09,310.49,312,293.5,304.74,45684.77891
2017-09-10,305.5,311.2,285.52,301.54,65497.33437
2017-09-11,301.54,311.89,290,297.64,60180.23911
2017-09-12,297.64,317.98,287.98,294,76810.8694
2017-09-13,294.31,294.9,257,276.21,160994.0373
2017-09-14,276.24,281,218.31,223.85,215429.9232
2017-09-15,223.1,267.39,201.28,259.42,276121.2185
2017-09-16,259.42,274.9,247,254.81,106602.9084
2017-09-17,254.81,266,240,259.1,60991.1527
2017-09-18,259.11,301.44,259,297.98,131662.8121
2017-09-19,297.97,300,278.12,282.61,106441.7044
2017-09-20,282.7,294.97,276.58,282.36,53058.35391
2017-09-21,282.79,287.75,250.11,258.8,83466.64936
2017-09-22,258.8,271.49,253.58,262.92,68132.18027
2017-09-23,262.91,286.96,258.26,285.99,68147.0211
2017-09-24,285.92,294.7,276.47,282.95,69912.43712
2017-09-25,282.5,297,282.42,295,49932.22738
2017-09-26,294.93,296,287,287.9,35188.61272
2017-09-27,288,313,287.15,310.33,61610.65262
2017-09-28,310.09,311,297.95,302.7,43113.25124
2017-09-29,303.43,303.93,278,292.4,65939.93502
2017-09-30,292.4,306.96,292,302.2,28246.68203
2017-10-01,302.19,305,294.23,303.5,25993.07783
2017-10-02,303.49,303.5,293.39,296.66,28901.1208
2017-10-03,296.72,300.25,287,291.17,31723.67924
2017-10-04,291.71,295.82,289.3,292,16104.68385
2017-10-05,291.91,298,287.64,294.75,22025.13451
2017-10-06,294.9,309,294,308.7,25073.00264
2017-10-07,309,314.44,304.31,310.57,33140.49873
2017-10-08,310.33,312.99,307.02,308.59,19535.84638
2017-10-09,308.59,309.3,287,296.9,40957.61682
2017-10-10,296.9,305,291.74,298.02,23013.32492
2017-10-11,298.4,305,297,303,13641.86571
2017-10-12,303,307.95,301.55,302.12,26470.61746
2017-10-13,302.08,346.88,298.28,336.98,85368.87103
2017-10-14,336.98,347.97,333.32,337.99,24356.1637
2017-10-15,339.48,342,321,335.71,27419.85233
2017-10-16,335.49,349.5,331,333.42,37870.77585
2017-10-17,333.43,334,311.41,316.83,32485.9871
2017-10-18,317.53,317.53,290.5,314.36,46189.31617
2017-10-19,313.76,317.83,304.41,307.87,20517.68152
2017-10-20,307.85,313.69,300,302.11,17779.75121
2017-10-21,302.03,302.71,292.11,300.11,18683.5766
2017-10-22,300.12,307,292,294.8,15673.43979
2017-10-23,294.06,294.75,276,285.17,36272.34233
2017-10-24,285.07,313.67,281,298.4,41938.30043
2017-10-25,298.4,303.11,290.8,296.87,19813.13778
2017-10-26,296.87,301.51,295,295.52,12170.28747
2017-10-27,296.03,299.78,293,297.06,10063.82165
2017-10-28,297.06,297.88,293.04,295.14,6279.292726
2017-10-29,295.13,310,293.05,303.95,20661.28635
2017-10-30,303.28,310,302.26,306.2,16334.49561
2017-10-31,306.17,309.4,304.12,304.12,12215.50139
2017-11-01,304.11,305.82,290,290.1,24342.54322
2017-11-02,290.1,293,277.7,283.48,35491.20396
2017-11-03,283.3,309,283.3,304.17,24466.61676
2017-11-04,304.32,305,294,299.41,12766.31468
2017-11-05,299.1,300.57,293.01,294.62,6788.606872
2017-11-06,294.62,304.21,291.3,298.5,14262.83408
2017-11-07,298.5,303.3,287.28,292.07,32651.86507
2017-11-08,292.06,320.59,291.06,308.38,34083.24677
2017-11-09,308.03,330,307.1,319.76,53406.65431
2017-11-10,319.5,324.99,292,298,42442.80278
2017-11-11,297.11,323,296.99,313.65,38534.35405
2017-11-12,313.61,317.96,295,305.13,65202.49835
2017-11-13,305.21,317,304.13,314.83,26952.81016
2017-11-14,314.82,337,314.64,335,60779.37355
2017-11-15,335,338.7,321.53,329.31,37304.81532
2017-11-16,330.04,333.79,315.59,325.98,33976.43702
2017-11-17,325.98,334.18,323.5,331,14420.89095
2017-11-18,331.01,349.5,325.77,345.21,25292.29357
2017-11-19,345.21,364.91,340.1,351.11,43566.70163
2017-11-20,351.39,369.99,350.01,366.52,23572.80664
2017-11-21,366.52,371.44,345.5,361.01,39089.1064
2017-11-22,360.56,379.9,359,379.5,18917.44469
2017-11-23,379.5,419.98,372.14,408.75,63756.44485
2017-11-24,409,469.98,395.08,466.99,52941.19505
2017-11-25,466.97,470,452.01,460.5,29884.5171
2017-11-26,460.5,465,445,464.19,24430.82016
2017-11-27,464.4,475,457,469.4,35045.36395
2017-11-28,469.02,469.9,455.56,461.56,18143.87337
2017-11-29,461.58,498.9,411,424,77529.22747
2017-11-30,424.01,458.76,402.61,439.25,61818.13476
2017-12-01,438.56,470,417.65,462,31119.1681
2017-12-02,461.12,469,450.26,456.65,15614.8342
2017-12-03,455.77,477.8,451,463.09,22467.99816
2017-12-04,462.8,472,455.56,467,16286.97945
2017-12-05,467,469.83,455.56,456,16926.23999
2017-12-06,456,463.43,413.01,417.01,36334.65525
2017-12-07,418.49,440.93,406.42,409,40996.82762
2017-12-08,409,454.98,402,445.31,29649.24562
2017-12-09,445.35,495,441.73,461.98,30578.21052
2017-12-10,461.87,462.22,428.45,430.77,22863.08476
2017-12-11,432,500,430.03,500,31330.53929
2017-12-12,499.85,630,471.46,626.2,80172.87793
2017-12-13,626.2,718.97,570.54,680,57475.62032
2017-12-14,680.99,738.97,653,685,38611.62761
2017-12-15,685,692.84,613.01,675,26896.61222
2017-12-16,675.03,710,668.21,689,26868.95134
2017-12-17,687.91,718.96,687.29,708,21683.4664
2017-12-18,708,794,680,782.53,38143.71725
2017-12-19,780.07,863,764,808,51694.39092
2017-12-20,808,813.99,720,784.55,37145.32453
2017-12-21,784.54,819.6,740,767.75,29712.87248
2017-12-22,767.69,776.87,512,674.47,93306.42247
2017-12-23,664.93,747.67,647.16,696.35,26385.13849
2017-12-24,696.23,705.06,602.1,666.56,23220.4321
2017-12-25,666.56,743.13,666,720.82,26449.9897
2017-12-26,720.9,759.46,714.15,749.08,15699.38481
2017-12-27,752.03,766.48,705,741.26,21209.89174
2017-12-28,741.26,742.99,683.11,722.01,24314.69957
2017-12-29,723,758.87,713.66,738,19268.90909
2017-12-30,738,738.62,675.06,700,20442.75159
2017-12-31,700,747.95,691.02,745.98,14698.98187
2018-01-01,744.39,772.98,725.1,757.01,17670.19553
2018-01-02,758,879.9,757.01,864,45825.11151
2018-01-03,861.99,947.92,851,936.9,32506.04697
2018-01-04,938,988.99,905.01,942.04,36458.27485
2018-01-05,942.04,1009.84,900,958,34916.25856
2018-01-06,957.45,1005,950.4,998.7,18042.96737
2018-01-07,998.69,1098,997.87,1098,21445.97461
2018-01-08,1098,1191,966.01,1137.5,44069.05189
2018-01-09,1136.4,1289,1126,1284.99,45153.24785
2018-01-10,1284,1366.66,1202.74,1245.02,51053.79626
2018-01-11,1245.75,1328,1111,1193,26862.48902
2018-01-13,1326.42,1594.89,1200.1,1398.99,19333.07122
2018-01-14,1398.99,1404.95,1221,1358.82,41469.37092
2018-01-15,1358.82,1386,1266.55,1272.88,34980.38527
2018-01-16,1276.6,1281.38,870,1063,103407.021
2018-01-17,1061.2,1116,755,1019.97,124704.7863
2018-01-18,1023.99,1115,964,1023.43,55433.74266
2018-01-19,1023.43,1105,995,1048,35975.31779
2018-01-20,1048.99,1167.37,1042.15,1157.78,32190.74256
2018-01-21,1157.78,1158,925.11,1049.1,33431.45086
2018-01-22,1052.22,1090.99,913.24,1000.5,47938.13668
2018-01-23,1000.12,1025,910,985.96,44162.00604
2018-01-24,984.1,1067,957.9,1063.77,41554.58803
2018-01-25,1063.77,1107.67,1000.01,1048,52291.80802
2018-01-26,1048,1079.95,982,1051.07,70422.29338
2018-01-27,1047.99,1120.5,1033.5,1105.5,37347.00262
2018-01-28,1105.5,1228,1100.02,1221.94,59542.92037
2018-01-29,1220.97,1234,1122.01,1166,39379.42776
2018-01-30,1165.86,1172,1018.54,1055.14,71642.80661
2018-01-31,1056,1119.6,1011,1105.3,46991.47697
2018-02-01,1105.3,1149.5,941,1020.09,105364.783
2018-02-02,1021.37,1024.74,734.84,910,182716.1588
2018-02-03,909.84,995.71,831.71,965.53,54789.49407
2018-02-04,965.6,966.9,782,823.56,63519.63906
2018-02-05,822.79,858.99,622.55,687.15,167426.975
2018-02-06,686.9,807.65,556,783.2,235423.1713
2018-02-07,783.2,864,713.08,748.54,105720.4564
2018-02-08,748.8,844.98,747,813,69587.47064
2018-02-09,812.99,883.47,780,878.6,73239.90839
2018-02-10,878.01,910,808.8,850,67651.62351
2018-02-11,850,858.09,778.33,809.09,40113.39738
2018-02-12,810.14,876.61,810.14,864.53,39874.47777
2018-02-13,866.2,869.35,821.95,839.67,33520.61324
2018-02-14,839.52,923.98,839.52,920.56,45025.85104
2018-02-15,920.56,950.85,905.99,929.03,41344.54493
2018-02-16,929.01,950,907.75,940.97,22755.54808
2018-02-17,940.98,977.1,936.84,975.75,23598.61781
2018-02-18,975.99,983.85,911.12,916,37672.85449
2018-02-19,916.99,956.97,915,940.64,18834.54079
2018-02-20,940.65,958.99,875.01,882.61,31607.2217
2018-02-21,884.3,908.11,817,840.35,56007.91652
2018-02-22,840.35,874.98,780,804.36,56935.8126
